LAB SAMPLE ID,SITE,Core Depth,Ave Core depth (cm),HG SPIKE,TIME POINT,COLLECTION_DATE,SAMPLE TYPE,SAMPLING COMMENT,SAMPLING METHOD,FILTER,SAMPLE PRESERVATION,PARAMETER,ANALYSIS DATE,SOURCE FILE,VALUE,DL,DL Flag,UNITS,Dilution,Replicate,ID Recovery
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Mg,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,369,0.2,,mg/L,10,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Mn,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.049,0.001,,mg/L,1,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Na,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,3244,30,,mg/L,100,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-P,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.91,0.02,,mg/L,1,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-S,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,471,2,,mg/L,10,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Si,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,4.12,0.005,,mg/L,1,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Sr,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,2.74,0.01,,mg/L,10,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Zn,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.054,0.006,,mg/L,1,,
CM15-1011,SERC Cattail,0-4 cm,2,,,9/22/2015,Porewater,,decant pw from centrifuged soil into 60 ml syringe in glove box,GDX syringe filter (0.45um GMF w/GMF),,FTHg,07/28/16,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2016\20160728 TERX CM15 SI16.xlsx,3.67,0.26,,ng/L,0.94,,91%
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Al,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.03,0.007,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-B,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,1.18,0.009,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Ba,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.53,0.003,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Ca,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,159,0.3,,mg/L,10,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Fe,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,0.037,0.03,,mg/L,10,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-K,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,113,9,,mg/L,10,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Mg,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,357,0.2,,mg/L,10,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Mn,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.034,0.001,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Na,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,3238,30,,mg/L,100,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-P,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,1.4,0.02,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-S,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,781,2,,mg/L,10,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Si,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,7.08,0.005,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Sr,2016_0324,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0324 CM15 PW 10X.xlsx,2.64,0.01,,mg/L,10,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Zn,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.083,0.006,,mg/L,1,,
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,Porewater,,decant pw from centrifuged soil into 60 ml syringe in glove box,GDX syringe filter (0.45um GMF w/GMF),,FMeHg,02/26/16,20160226 MERX RH15 CM15 pws.xlsx,0.5408,0.222,,ng/L,1.98,,56%
CM15-1012,SERC Cattail,0-4 cm,2,,,9/22/2015,Porewater,,decant pw from centrifuged soil into 60 ml syringe in glove box,GDX syringe filter (0.45um GMF w/GMF),,FTHg,07/28/16,S:\MicrobialEcology\Analytical  Data\ICPMS HG\2016\20160728 TERX CM15 SI16.xlsx,3.57,0.25,,ng/L,0.95,,93%
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Al,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.022,0.007,,mg/L,1,analytical replicate,
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-B,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,1.15,0.009,,mg/L,1,analytical replicate,
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Ba,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.54,0.003,,mg/L,1,analytical replicate,
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Mn,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.033,0.001,,mg/L,1,analytical replicate,
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-P,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,1.4,0.02,,mg/L,1,analytical replicate,
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Si,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,7.09,0.005,,mg/L,1,analytical replicate,
CM15-1012 ,SERC Cattail,0-4 cm,2,,,9/22/2015,porewater,,,GDX syringe filter (0.45um GMF w/GMF),,F-Zn,2016_0323,S:\MicrobialEcology\Analytical  Data\ICPOES Metals\OES elemental analysis 2016\2016_0323 CM15 PW.xlsx,0.086,0.006,,mg/L,1,analytical replicate,
CM15-1016,SERC Cattail,0-4 cm,2,,,09/22/15,Porewater,Unfiltered,"Decant ow from settled bottles into 15 mL PP tube, run fresh",none,,pH,09/22/15,S:\MicrobialEcology\Analytical  Data\pH\Dow- Berrys Creek\Berry's 2015\2015_0807 pH T4 Summer ERDC Beaker Exp.xlsx,6.97,,,pH,,,
CM15-1017,SERC Cattail,0-4 cm,2,,,09/22/15,Porewater,Unfiltered,"Decant ow from settled bottles into 15 mL PP tube, run fresh",none,,pH,09/22/15,S:\MicrobialEcology\Analytical  Data\pH\Dow- Berrys Creek\Berry's 2015\2015_0807 pH T4 Summer ERDC Beaker Exp.xlsx,6.83,,,pH,,,
CM15-1018,SERC Cattail,0-4 cm,2,,,09/22/15,Porewater,Unfiltered,"Decant ow from settled bottles into 15 mL PP tube, run fresh",none,,pH,09/22/15,S:\MicrobialEcology\Analytical  Data\pH\Dow- Berrys Creek\Berry's 2015\2015_0807 pH T4 Summer ERDC Beaker Exp.xlsx,6.89,,,pH,,,
CM15-1019,SERC Cattail,0-4 cm,2,,,09/22/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,Sulfide,09/22/15,S:\MicrobialEcology\Analytical  Data\Sulfides\Sulfide 2015\2015_0922 sulfides CM15 NIEHS SERC Cattail.xlsx,1239,0.1,,µM,2,,
CM15-1020,SERC Cattail,0-4 cm,2,,,09/22/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,Sulfide,09/22/15,S:\MicrobialEcology\Analytical  Data\Sulfides\Sulfide 2015\2015_0922 sulfides CM15 NIEHS SERC Cattail.xlsx,1053,0.1,,µM,2,,
CM15-1021,SERC Cattail,0-4 cm,2,,,09/22/15,Porewater,GDX syringe filter (0.45um GMF w/GMF),decant pw from centrifuged soil into 60 ml syringe in glove box,GD/X syringe filter 0.45 micron,,Sulfide,09/22/15,S:\MicrobialEcology\Analytical  Data\Sulfides\Sulfide 2015\2015_0922 sulfides CM15 NIEHS SERC Cattail.xlsx,2672,0.1,,µM,2,,
CM15-1022,SERC Cattail,0-4 cm,2,,,09/22/15,Headspace,none,Syringe ,None,,CH4 Production,09/22/15,S:\MicrobialEcology\Analytical  Data\CH4 CO2\CO2_CH4 2015\CM15\2015_0930 CM15 SERC Cattails Phrag GES.xlsx,-11.82,,,nmol/g dw h,,,
CM15-1022,SERC Cattail,0-4 cm,2,,,09/22/15,Headspace,none,Syringe ,none,,CO2 Production,09/24/15,S:\MicrobialEcology/Analytical  Data/CH4 CO2/CO2_CH4 2015/CM15/2015_0930 CM15 SERC Cattails Phrag GES.xlsx,690.3,,,nmol/g dw h,,,
CM15-1023,SERC Cattail,0-4 cm,2,,,09/22/15,Headspace,none,Syringe ,None,,CH4 Production,09/22/15,S:\MicrobialEcology\Analytical  Data\CH4 CO2\CO2_CH4 2015\CM15\2015_0930 CM15 SERC Cattails Phrag GES.xlsx,2.802,,,nmol/g dw h,,,
CM15-1023,SERC Cattail,0-4 cm,2,,,09/22/15,Headspace,none,Syringe ,none,,CO2 Production,09/24/15,S:\MicrobialEcology/Analytical  Data/CH4 CO2/CO2_CH4 2015/CM15/2015_0930 CM15 SERC Cattails Phrag GES.xlsx,611.8,,,nmol/g dw h,,,
CM15-1024,SERC Cattail,0-4 cm,2,,,09/22/15,Headspace,none,Syringe ,None,,CH4 Production,09/22/15,S:\MicrobialEcology\Analytical  Data\CH4 CO2\CO2_CH4 2015\CM15\2015_0930 CM15 SERC Cattails Phrag GES.xlsx,34.74,,,nmol/g dw h,,,
CM15-1024,SERC Cattail,0-4 cm,2,,,09/22/15,Headspace,none,Syringe ,none,,CO2 Production,09/24/15,S:\MicrobialEcology/Analytical  Data/CH4 CO2/CO2_CH4 2015/CM15/2015_0930 CM15 SERC Cattails Phrag GES.xlsx,941.6,,,nmol/g dw h,,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,dry bulk density,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,0.13,,,g/cc,,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,gww/gdw,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,7.99,,,gww/gdw,,,
CM15-1031,SERC Cattail,0-4 cm,2,,,9/22/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,k-dry bulk density,,S:\MicrobialEcology\Analytical  Data\Weights\Weights 2015\marsh survey weights.xlsx,0.1298,,,gdw/cc,,,
CM15-1031,SERC Cattail,0-4 cm,2,,,9/22/2015,Soil,,Homogenized soil,none,,LOI,11/02/15,S:\MicrobialEcology/Analytical  Data/Weights/Weights 2015/marsh survey weights.xlsx,10.1,,,%,,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,Homogenized soil,none,,MeHg-bulk,11/19/15,20151119 MERX  CM15 soils,0.955,0.01,,ng/gdw,,,88%
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,porosity,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,0.91,,,ml/cc,,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Al,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,24,0.03,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Al,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,25,0.03,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ba,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.166,0,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ba,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.165,0,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ca,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,4.9,0.02,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ca,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,4.8,0.02,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Fe,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,21,0.02,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Fe,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,21,0.02,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-K,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,10,1.82,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-K,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,10,1.82,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Mg,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,9.2,0.01,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Mg,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,9,0.01,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Mn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.075,0,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Mn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.076,0,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Na,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,27,0.07,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Na,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,27,0.07,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-P,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.73,0.07,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-P,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.74,0.07,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-S,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,16.92,0.3,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-S,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,17.05,0.3,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Si,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,163,1.46,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Si,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,165,1.46,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Sr,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.1,0,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Sr,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.1,0,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Zn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.08,0.02,,mg/g,10,,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Zn,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.08,0.02,,mg/g,10,analytical rep,
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,Homogenized soil,none,,THg-bulk,11/18/15,20151118 FIAS CM15 CU13 soils.xlsx,78.4,2.83,,ng/gdw,10,,100%
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,Homogenized soil,none,,THg-bulk,11/18/15,20151118 FIAS CM15 CU13 soils.xlsx,71,2.56,,ng/gdw,10,digestion duplicate,101%
CM15-1031,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,wet bulk density,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,1.04,,,g/cc,,,
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,dry bulk density,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,0.15,,,g/cc,,,
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,gww/gdw,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,7.08,,,gww/gdw,,,
CM15-1032,SERC Cattail,0-4 cm,2,,,9/22/2015,Soil,"Homogenized, Freeze dried",No,,Freeze dried,k-dry bulk density,,S:\MicrobialEcology\Analytical  Data\Weights\Weights 2015\marsh survey weights.xlsx,0.1495,,,gdw/cc,,,
CM15-1032,SERC Cattail,0-4 cm,2,,,9/22/2015,Soil,,Homogenized soil,none,,LOI,11/02/15,S:\MicrobialEcology/Analytical  Data/Weights/Weights 2015/marsh survey weights.xlsx,48.3,,,%,,,
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,Homogenized soil,none,,MeHg-bulk,11/19/15,20151119 MERX  CM15 soils,0.446,0.011,,ng/gdw,,,85%
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,soil,,,,,porosity,,Analytical Data/Weights/Weights 2015/[marsh survey weights.xlsx]DB,0.91,,,ml/cc,,,
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Al,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,22,0.03,,mg/g,10,,
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ba,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,0.161,0,,mg/g,10,,
CM15-1032,SERC Cattail,0-4 cm,2,,,09/22/15,Soil,,"MW HNO3, HCl & HF digestion",no filter,in digest acid,Solid-Ca,2/12/2018,C:\Users\sorena\Dropbox (Smithsonian)\Microbial Ecology\Analytical Data\ICPOES Metals\OES elemental analysis 2018\[2018_0212 CM15 soils.xlsx]DB,4,0.02,,mg/g,10,,
